Date,RELIANCE_NS,TCS_NS,HINDUNILVR_NS,INFY_NS,KOTAKBANK_NS,ICICIBANK_NS,LT_NS,SBIN_NS,ITC_NS,ONGC_NS,BABA,BIDU,NVDA,JD,PYPL,SNAP,MCD,UBER,LYFT,SQ,Nifty
2019-01-16,0.029950804343945592,0.03008423830963447,0.014711778747529047,0.03519032550445411,0.0013617087970994035,-0.001607048876457795,0.005247907078180569,0.004161023400090835,0.00764554384036531,0.011850844639676561,0.02624600629317908,0.010837893191197878,-0.006872647012648558,0.003595539978203055,-0.011462832312818638,-0.13761469428394735,-0.009225419612755692,0.0256979755241038,-0.01827565799778097,-0.0009096052065875604,0.0003214902508350548
2019-01-17,0.005532607552482194,0.001258039844978187,-0.0096656288394672,0.014037808100965332,-0.008777048388079245,0.006841034955642256,0.0009321529090049463,0.004972769801383059,-0.008430417260454792,0.008267525207796167,0.007297817945143947,-0.00966126297289216,0.01934936538421006,-0.008508780335263588,-0.0016565601416175246,0.017730479964511048,0.009813228225918014,-0.013490666857079892,-0.06319391966748855,0.0446129703177196,0.001368225934293088
2019-01-18,-0.0012764661008410894,0.015084745762711904,-0.011875658043906223,-0.00468243320124373,0.014300544007931126,-0.0018650381386700055,0.0029058768272298696,-0.018967557713412075,-0.00034002020680623524,-0.009224718551739675,0.006732159000347515,0.01933257978823577,0.03433974056260736,0.05058720841519282,0.007964615138828623,0.07665506529014121,0.008061254563126008,-0.024664276371504923,0.002495088007940849,0.04938991439207108,0.0001604738994844812
2019-01-21,0.04398591570609178,0.0033520560297011226,-0.0042250641245550336,-0.003272511230112629,0.01659900375884993,-0.006940833566289384,-0.020913155240205872,-0.008237978075018804,-0.008504731110591357,0.012069030531721259,-0.031015267234963395,-0.06401728047169741,-0.0519975199611864,-0.06792775942655782,-0.012949959060663652,-0.04045307555731892,0.010954842857392233,-0.0035052427256422325,0.05795552571614593,-0.060769650047984736,0.0050334340103701525
2019-01-22,0.045045810937105246,0.0042355080851546045,0.0016055999481023875,0.019221607793878936,0.022093286338601414,-0.0008064404138412584,-0.0025418765397779985,-0.008475926763599095,-0.005318482042383277,-0.013969416160171222,-0.0007886949121759246,0.017893853283303507,0.003495119578013739,0.013376362353446414,0.006226345823801438,0.010118034488434624,0.008235154248582122,0.015326648795097153,-0.01932444536409139,0.018422992308198216,-0.0035668806605010372
2019-01-23,-0.0020602684667633264,-0.0035628667804100678,0.0018890530065434064,0.0004695707978250585,0.019051686496606823,-0.0071294458882968925,-0.010193718610596814,-0.007522781347584551,-0.0005172026925471807,-0.0024186344913831315,0.025192449527675853,-0.0034300966399353205,0.05727104176167108,0.005917159763313862,0.018784496665659622,0.030050135568232328,0.006878528726659727,0.020786937781730463,0.04420832743959546,0.07004347430047786,-0.008354123274816327
2019-01-24,-0.007164936837166902,-0.013828392847525461,0.009713095217344092,-0.01838034019876833,-0.011805593646010082,-0.004470961266369589,0.00023049429328270143,-0.012403133478704476,-0.042968154620598664,-0.007274304449753188,0.021493700784198433,0.027043695376793186,0.014635049819984758,0.06923070014325305,0.022559673534721547,0.03727715011822785,-0.01798580027499852,0.036363636363636376,-0.01132259012566772,0.0545036333003972,0.001689498655541799
2019-01-25,0.017246993889173723,0.013835844729217506,-0.00435715800801828,0.0059781213498759644,-0.00685478919258431,-0.007076770611428973,-0.004687027117618148,0.004884017923491468,0.005769950192099138,-0.011165186902784008,-0.0018215571389955665,0.0023937395683670815,-0.1382455362051226,0.0038087438234855053,-0.02100122775960267,-0.00937499091960503,-0.002174089725026529,0.05263157894736836,-0.04033195527262712,-0.022444529596022722,-0.006382606245884936
2019-01-28,-0.001162430525034619,0.010123339103814466,-0.0015344796561016505,-0.0022542159228707837,-0.001262079281165951,-0.020833187600971192,-0.00764261731851823,-0.009199816145376238,0.0010756717204505328,0.002117091747110944,-0.01283663945886826,-0.013313407328591431,-0.046445727035678175,-0.008431658471347747,-0.012784401583541216,0.014195532111145992,-0.00778846805149469,-0.001777818467881942,-0.0255966715677588,-0.10049860324626625,-0.011038398055380982
2019-01-29,-0.013202374629763702,0.017805148003082527,-0.007855200952409103,-0.003285903633505005,-0.004501869319567309,-0.03821396183909531,0.011668766897817262,-0.013314570083976518,-0.0159385520632358,-0.002464846940160248,0.0633606222152916,0.024626320325616735,0.043997075797196805,0.04761907976812951,0.0142668501226757,0.021772993321980794,-0.002195929617413772,-0.016918930376506935,0.015974467934707137,0.04331973930081978,-0.0008769465552643796
2019-01-30,-0.015371488630590124,0.014194203562040153,0.007860014635459045,-6.874176281990163e-05,-0.007179837582314885,0.009605636456525346,-0.0172244270287627,-0.003551032374422114,0.01346687130213331,-0.004235678576514634,0.010010752059220085,0.01942841984215704,0.04629164389331475,0.008522677383323352,-0.03960177564626566,0.016742717473845925,-0.01644922127052395,-0.03509962052573201,0.058525478264989994,-0.002516430983469875,-3.758759858607519e-05
2019-01-31,-0.012348582826639976,-0.000680746619999506,-0.013291931862747575,-0.002747756034297111,-0.023334000568535296,0.05492282965065498,0.012831858956940057,0.02441180809023691,-0.010594365572199838,-0.009571192049490751,-0.0030862650878411557,-0.007878124149244936,0.006817346652224554,-0.008853143397871244,0.014082919895399337,0.03443114146466808,-0.011522620732937083,-0.0037549834574102103,-0.013038470267995206,-0.00770841533462352,0.016818790618479573
2019-02-01,0.026302559597264796,0.016503518531317152,0.01724985491205344,0.032580413880067605,0.027450576756775646,-0.003962747974740055,0.015334817318228389,0.021568915008062683,0.011433704773681663,0.011095184451466178,-0.007560899780861274,0.015589409133766496,0.03074670150969805,-0.013804174027380434,0.01833131303987323,0.0028943533094294427,0.004696643711888715,-0.006596056277073048,-0.017558515893923654,0.013418035413751417,0.005788983808607595
2019-02-04,0.018579585405327892,0.007869392703864886,0.020445175770512636,0.010005950904711236,-3.98564543970803e-05,-0.026889998998391063,0.007836841280576268,-0.03150006205994049,0.007895270359962403,0.00389402643852077,0.03077382619940372,0.013165420570258046,0.0051617823379896954,0.04652114118172923,0.0066549526138541815,0.015873035532350865,0.00011297670065379961,0.05074705471345364,0.04680851063829783,0.007386742568597615,0.0017073807867935553
2019-02-05,0.03276135024401139,0.010000377611076416,0.001833965456017106,-0.001519091656000171,0.013140095563799914,-0.0002818472472158051,-0.012985017226327944,-0.001582170615646139,-0.013352306760756827,0.0313820775049114,-0.0018040476327612076,-0.013505020040419424,0.02034009134847703,-0.012195169563150587,-0.00021671880127793752,0.22017048283149165,-0.007828371988030214,-0.024373771103191277,0.016422736935499227,0.005395675100096309,0.0020252110586724825
2019-02-06,0.0005035503944073039,-0.0027803585900201266,0.010457086189504139,-0.0013891869729838469,0.005463025957525236,-0.005359065084693859,-0.0021418730202757974,0.0024651168170692905,-0.010645979892162871,-0.022564075611112178,-0.02658580331806837,-0.013057257364197605,-0.0364709496032013,-0.045002016108154796,-0.015176168302210358,-0.00232834195673981,-0.005108220814993514,0.012722628796773439,-0.031035013258682187,-0.009907819441927646,0.011715428033110209
2019-02-07,0.014478516941781594,0.014795584813423135,0.004666646422175846,0.011194418262094441,0.00027350874118248214,0.018857346679872933,0.0075119365591056475,0.015457621042726188,0.012949290944361813,0.026233058313188007,0.0023957200469697515,-0.009791397112960287,0.005087901759495583,0.0004170078272982547,0.011227344959741536,0.061843722931005374,-0.0030239086389068914,0.00182736028518371,-0.020307075258932716,0.02140376623831064,0.0006282690714798367
2019-02-08,-0.015149621358252152,0.0039039915350300713,0.004972886039604774,0.0009169941157187722,0.00394695553432145,-0.001809076946355681,-0.013960708308134895,-0.005708370069713031,0.009362502348631008,0.008180027179911287,0.000537762575051115,-0.010829878775697188,-0.0116084576261406,0.012088434337391929,0.008925652229336611,-0.012087978652787545,-0.0028037025891265444,0.022799817284179014,-0.10835861625617738,0.011294078856734835,-0.011364733121095205
2019-02-11,-0.009841884512934773,-0.010322204057374718,-0.011826694336695698,-0.00405760483436346,0.011560537805596516,-0.009898236669159899,-0.02646491523319039,-0.00487127254006503,-0.017124585708137907,-0.025354999423570446,0.007524721935939116,0.013031075051888497,0.03222951622543535,0.016474457980661272,0.018232762622700793,-0.021134547855463315,-0.0016642242316552425,-0.022291573481816873,0.042903051678513604,0.017088221855238395,-0.005007475295473629
2019-02-12,-0.019135965119469467,0.0021829315423484985,-0.006878334374388229,0.0024970570399172054,0.00165456062699465,-0.01422138246497473,-0.012086407365130891,-0.01923070919449088,0.005807648815957522,-0.04127645872074259,0.004089763803055924,0.02096920601596919,0.011311657920083151,-0.002836261359401071,-0.003920270480555321,0.03068176116332677,0.0010344646276312375,0.0031919605038810417,-0.07412106070982127,0.0005291826625912766,-0.005271417887377283
2019-02-14,0.002513484704108393,-0.0069218114967354305,-0.00570715388487375,-0.016190351062072894,-0.0022281667581476317,-0.01642629384067762,0.00028073513531889915,-0.018181865721619506,-0.006495954977990492,-0.0054270777716745044,-0.006021247811409669,0.001495768587507884,0.010792732835552377,-0.011377556435718916,0.004361195866379397,0.013230417816613382,0.009876570897077164,-0.020681814713911617,-0.05754548087547939,0.0005289027764117105,-0.007879921603800577
2019-02-15,-0.02562878835938387,-0.0034119652532935696,-0.005266039823335955,-0.013858283080866118,-0.009124798266631373,-0.0010163906895541697,-0.015438964993746751,-0.030137945591749316,0.009444328595074936,-0.038559493341189244,-0.013243875693616625,-0.02309285518254056,0.01818420114298358,-0.01520757542173079,0.005189636757747973,-0.007616942113211622,0.023312600675530426,0.0,0.04922116005772037,-0.00039644218346479576,-0.002014639281967212
2019-02-18,0.016541480744546977,-0.007287573574347284,-0.006862535581839024,0.002567408340465871,-0.002447895562035063,-0.0052333363552974355,0.012626293391057697,-0.015537233081119761,0.007916712210601418,0.021566544440099866,0.02425520781901369,0.014053859955072356,-0.004448782314807498,0.028380698838361917,0.0011589187305125481,0.017543843138140724,-0.004000383771856741,-0.01369227548151808,0.06967538451838506,0.013220518350993693,-0.00778133902809619
2019-02-19,-0.019566889870663906,-0.02926530479218581,-0.011789212616440947,-0.0012130659547862077,-0.005141650640020368,-0.009937175368247564,0.0011262249213197517,-0.01140904286704103,-0.019279004193346938,0.015555606586709736,0.003114408204285768,-0.0073644783701684036,0.012193419441258735,0.0016233517767534345,-0.0030519185053451414,-0.004310340840949611,0.0069174815153323355,0.06188237807329955,0.028867459884618585,-0.008742147367968411,-0.0034395975233135756
2019-02-20,-0.003278475439127959,-0.03324379805148969,-0.007962878262649187,-0.022603090500926126,0.0026623515567003597,0.013284131892150608,0.011088886568120904,0.011348366148448807,0.0043684045914527125,0.014952597089119113,0.005564959371348932,0.003680365169811406,-0.017533813215917626,-0.016612629236638088,0.0024279079424547323,0.016233828562794095,0.012853862996969001,0.02769776136529134,-0.03255391381775308,-0.020271171393737797,0.012362906803977669
2019-02-21,0.015007084023940687,0.005223811984299553,-0.002560328606159956,0.022642572217574264,0.007263034168409899,0.0056810928819066575,0.014503611808500239,0.018257879701341073,-0.00018126186970701674,0.03521370808069024,0.03064197738392238,-0.027006573864050143,0.021955529176499677,0.06922126536496309,0.010741409880949737,0.03407877349565491,0.0019692589089146395,-0.045493759416968205,0.0156162881258739,0.02216850086139477,0.005067269008080633
2019-02-22,0.01016726111456423,-0.0002873541725656459,0.01222941069707506,-0.00978799413302911,-0.00046509999507571287,0.01767072805952652,0.005914354915415254,0.0011206603891578126,-0.002900173919686222,0.020131993352572763,0.03577886017750109,-0.012980787179002529,-0.0031410478783027163,0.009248489919923886,0.007501495792108681,0.04222449493320002,-0.003057032085604039,-0.006098948610160249,0.016108314775991728,0.013801201328766055,0.00016689586186968697
2019-02-25,-0.011668988073247788,0.005981449426626373,0.007893100670917752,0.0020451754810475453,-0.039754842228594156,0.002134986494334745,-0.002920258885026561,0.011007491500344191,-0.002726651505547295,0.011228221212957967,0.0015825084087370822,-0.018303056196733003,-0.010019162475581544,0.015273075455998653,-0.0011375451274362458,-0.003952565445193734,0.0032855357069487834,0.0052272623235529725,0.042695060678153096,0.01063139795182444,0.008196078963680797
2019-02-26,-4.04644030997936e-05,0.030898823282090593,0.0009048764478023497,0.027144568856117823,0.0024636319700386267,0.010083802297542244,-0.0035147188478180658,-0.0029526996093901525,0.008749617415791944,-0.0057200659278305865,0.005666392589658953,0.0011729994222611229,-0.010757912033170003,-0.023317052902951052,0.01314840377484039,-0.026785665290966376,0.0008187642018002705,-0.01582637961076616,0.0039737307876974715,0.01757540474942787,-0.004117591409631749
2019-02-27,-0.009778519188366253,0.0269752257313971,0.001186178554566153,-0.016426070329483955,-0.003867711296484,-0.0208099015189942,-0.007837850398261903,-0.014066120617133304,-0.0043369640900291495,-0.0016920256134175249,-0.008397493302087167,0.002281526307979842,-0.006376809758558366,0.06700027805194875,0.002145913377916253,-0.0010193912797229476,0.009001093408310012,-0.013324099072414386,-0.017380866040647702,0.02420572587408354,-0.002644081343287419
2019-02-28,0.002663301243007954,0.009516169928929896,-0.02017190512803224,-0.009764266589879833,-0.016179421617775858,-0.007610611939495526,0.014891055642986872,0.004880748647640321,-0.0014518613471394826,0.0033898588121465956,0.0046440728401366815,-0.0027685306191075343,0.014197032802417686,0.03680990164399445,0.007443696943053135,0.0,0.006581829181316001,0.029103608330517172,-0.0036777423832651257,-0.04652878974265251,-0.0013094150466157473
2019-03-01,0.006171025467506697,-0.03627154902471463,-0.002217132308245051,-0.001292084811500449,-0.0025079943893373535,0.013312167057357716,0.006421816559704974,0.005230606320475895,0.0034530399402683543,0.04133097809728037,0.018327186623333214,-0.007218200970936839,0.002109102635204918,0.005569075598669038,-0.02257088348231484,0.012244886043219827,-0.024101648518430663,-0.011312216999309177,-0.01107402135479485,-0.03576034954564922,0.006578642575862936
2019-03-05,-0.004061890905895371,0.006024984127134703,0.0011542059580513797,0.010349862075136107,0.010592744390235609,0.011709223266326507,0.012065402202252162,0.014495486457000606,0.007788741123364584,0.0030273161810445703,-0.012016013753917587,0.042381353478879724,-0.0016583327053997232,0.015922496482996484,-0.00041421679252096055,0.016129016752174152,0.004208658287994549,0.006636176440831587,-0.025417641897283794,0.01807468777605359,0.011409784628572783
2019-03-06,0.009461429403607946,-0.0036587143890361995,-0.005793662925015264,-0.012670041942350108,0.011827650668216894,0.025405786377714623,-0.002101455270670738,0.012822895785115529,0.015636182743718363,0.03957073655316856,-0.004486539337129947,0.014904017635207989,-0.02855825686727209,-0.010902932326738779,-0.000725160009421133,-0.02083333727543968,0.0037496917884753955,0.0,0.050884497677508245,-0.011835895779100714,0.005965879573721855
2019-03-07,0.021936644522328352,0.005784565431752098,-0.014380129655746754,0.0,0.000685226309651954,0.023950543987862227,0.00857687488198322,0.0059684300582425465,0.01132554609337566,-0.0012904114934093602,-0.03719381910510178,-0.02655077611967327,-0.018349608251180816,-0.040992067504940444,-0.0025917478993656706,-0.03850051862684423,-0.008295462971889656,0.012275450789410058,0.033321798320619544,-0.013707729407285152,0.00047047817900125466
2019-03-08,0.004309094416910186,0.0068514622946524995,0.003294420857933744,-0.013037481250253613,-0.0033030213797806685,-0.0030919097468574686,0.02687954197058695,0.013124926042219931,0.015222981871281682,-0.017764892858737613,-0.012914525284996925,-0.012490992692318126,0.009245748603452508,-0.028376431608541863,-0.005404808731053645,-0.0010537649233954838,-0.005650587443470134,-0.00898265713332147,-0.006214355742234057,0.003913114466859602,-0.0020618006804727917
2019-03-11,-0.002479846155149734,0.004668800131373496,-0.002228164928693377,-0.014662204676502477,0.0013741516272911536,-0.0005393109056872625,-0.009612483516053372,-0.0019520902633499704,0.006549507167391555,-0.01085163445642956,0.030737597377205272,0.020226171346370725,0.06970242783932212,0.02107213399943264,0.018392668637600584,0.050632966148584035,0.008802506543300614,-0.011556812234000957,0.0648977568264193,0.015188134815090182,0.012020353532001593
2019-03-12,0.02920052270748541,-0.003905560408370201,0.007845613957410125,-0.001543972338049704,0.008596293351004647,0.0141661878182473,0.00533811486344149,0.02187049840849986,0.0032533171666591088,0.017287200813832504,0.0012194723688407905,0.0001796764380124216,0.008564013354255051,0.017740783457247167,0.000513114964840522,-0.008032120823258437,0.004141433264155836,0.002063277276288522,-0.02190124250402281,0.01641728960426536,0.011922438828049886
2019-03-13,0.0208957640855425,-0.0011663988056291874,0.01157479219352564,-0.006045804269569799,0.01104389598792932,0.03285892149198988,0.0314507246556297,-0.0015659276515013199,0.005291123046159418,-0.007516390023150521,0.0003874751856645098,0.007066247302025319,0.037533730513766184,0.0007114090595030653,0.018564077524038547,0.017206485255548465,0.0012651646576931075,-0.012125344095126,-0.03845534164379838,0.014068019776997565,0.0035836901656514097
2019-03-14,0.011980214930782607,-0.005938026801298291,0.007378236804861604,0.0021217403665929613,-0.001662254265138552,0.009531009831867499,-0.007416102982488404,0.021784538478304416,0.0013583196140705134,-0.013829110639696274,-0.0018815990108576042,-0.0025568929087415038,-0.018147176107308205,-0.008531827653045276,-0.002819442011683493,0.12238801183011616,0.00373525640947725,0.011810984667178559,-0.042186973857735954,-0.00603726692248252,0.00013664659273393553
2019-03-15,-0.004267911673118685,-0.00654825259139169,-0.005893648974840904,-0.00014116952219767054,0.00610511284280979,-0.01020659756232456,0.0008341788886978563,-0.004264148562627024,0.0020344939079208757,0.008680842857904825,0.0033821511894545075,0.016334745109369164,0.02567041883901,0.0014342551338690779,0.017166561633767508,-0.010638287978706695,0.014173046602367068,-0.007553170673612164,0.023079658421942595,-0.009433907384984064,0.007369987382364052
2019-03-18,-0.014833331691459506,0.026441357278031985,-0.022391076063784543,0.014399752245423336,0.04428857357906857,0.019077004142821874,0.012140045199387606,0.02226796078068527,-0.015905312096579416,0.03277056240371112,0.004752137406524026,0.004047410011137176,-0.005064410654767371,0.007518753177111925,-0.00456672985741069,-0.019713285845592954,-0.007446341767395781,0.00922503933466623,0.005855005241513611,-0.0185257422136631,0.0030936423551506387
2019-03-19,0.021488251484446552,-0.008406794864577405,-0.0005006854650330128,-0.011620755238187841,0.013960720490640233,0.006956750657076238,-0.01260306730459304,0.001843275325746907,0.009456663740682325,-0.00865378732758526,0.0017049165159013224,-0.0025705581942693234,0.040011726167083594,0.006041271488454569,0.012665845367301642,-0.02833633252584833,-0.004566411167623019,-0.008226618132138985,0.04793698415297287,0.021002181724806945,0.006124495656707252
2019-03-20,0.01962879289266528,0.0,0.0012369867717973992,0.01696710094033005,0.003051419955348411,0.0008793786183092234,-0.015193264902484072,0.013714596447932825,0.02009867071431759,0.015195459538446254,-0.00472161145229133,-0.003280018582601185,-0.0074554585465907985,-0.008124353738215406,0.007583185307502571,0.02916269638805047,0.01015811510479181,0.02580642609463779,-0.004084300012077935,-0.020179605150760227,-0.0009842344657688962
2019-03-22,-0.0007990410319892449,-0.0038315325880868834,-0.007119006863346322,0.023122063488300704,0.0028566398444691554,-0.013805237235334444,0.009536552235252183,0.0024747404226788117,-0.001836699388625851,-0.03280246758972982,0.0012135345699966216,0.009402398311876059,0.05470206398002464,0.02421650790419405,0.017984595945585546,0.006398597000319306,0.007568499633243464,-0.014375547687956791,0.04330707725225147,0.043449329660491864,-0.005568018119008533
2019-03-25,-0.024501034542055655,-0.004664813610856133,-0.005629411622301128,0.005616208133678358,-0.011357071338686686,-0.002799682100204537,0.017360789970780166,-0.018926872298114183,-0.0023414585731271753,0.0032926807145654546,-0.02887056299787505,-0.02934161040671246,-0.035011399448744096,-0.026425602137380766,-0.027652470865273004,-0.025431487813324494,0.00236100972049913,-0.029398379310084044,0.012578664637599601,-0.04380494708874427,-0.008959700017030503
2019-03-26,-0.012893758625532215,-0.010669928713451404,-0.0025029596420779177,-0.010563903316945011,-0.020654762084647116,-0.021184327421373217,-0.012870143305891424,-0.013588253463235556,-0.010563829621285326,0.041352452798939954,0.014240377366403045,0.0008997130637402595,-0.02095778142994298,0.013928571808332402,0.002764949323325272,-0.0009318989407370859,-0.0058349081273951775,-0.010565878406368356,-0.01319879299190374,-0.00719128129535318,0.011361384503600025
2019-03-27,0.03231540980598013,-0.0008062976174421088,0.005944359451566461,-0.010200559960213296,0.026210202655328807,0.02764023349582212,-0.002868993585428692,0.032312900821448,-0.005592142065646399,0.015223563779389382,-0.0038597056675997443,0.001917497939039503,0.017781068669277866,0.014793925792310647,0.015755769828048383,0.0037313396321503323,0.009476725290996857,-0.019696203805862122,-0.011172290999157175,-0.008316602564745423,-0.0033266013813597617
2019-03-28,-0.01316508659652027,-0.007439608900453587,-0.0017815769066795717,0.0026795619209376564,-0.007520766714356419,-0.0022837315103698685,-0.0046257330745699266,0.017462873257135136,-0.0010225750962341573,0.0003122348173674183,-0.005896222831025755,-0.01740432844033002,-0.0020920387615193103,0.012148581241677725,-0.0007755872988001178,-0.011152405483875416,0.00015988245144371582,-0.022028560086189475,0.022597103440396893,-0.012985243886242004,0.010917400749215211
2019-04-01,0.007967189707350997,0.016464325458147577,0.0018441800804875896,0.011100302644483806,0.005927169394219112,0.018692755252432747,0.014819316901756308,0.03303117676665135,0.0235415810992754,-0.02623358450507196,0.003954158767506488,-0.001095579056161755,0.004249424562530413,0.008573393618637626,0.0076647028026237685,0.014097708053591118,0.010026231599323365,-0.033415896975983794,-0.007780949238645585,0.017678510263767766,0.008569610252809001
2019-04-02,0.023419314720890982,0.015672469544997458,0.0036226504268370707,0.02344825153115826,-0.0010068055895918748,-0.005742050945581112,0.0183892406449635,0.011755516446027459,-0.00916678337361565,0.008659453381836935,0.026557149288267023,0.004509204133885003,0.01303225966373267,0.025161530848653024,-0.00019260805260334912,0.021316079399795074,0.0026930173253119083,0.0025608781247670187,0.004391508804346689,0.008887638213423088,0.0037748939051200914
2019-04-03,-0.0015447854656058801,0.023453794770232683,-0.0016862731401451336,0.0056944375957126425,3.709319454991977e-05,-0.0027621498884370377,-0.0017348473580808266,0.019364784406605606,0.002186841319007815,0.0015898138025707276,-0.00855028219406273,0.033666894676871895,0.015148090325070918,0.036815884762684936,0.016467707763614392,0.030852920579875542,-0.00795176487428828,0.014048511254769247,-0.016708302303674483,0.0186866198624549,-0.005912133221091298
2019-04-04,-0.010433949350565741,0.0,-0.00969092654424697,-0.00803257755227893,-0.003919399295255421,-0.012715553211779196,-0.02248631002764656,-0.02583593387218286,-0.005874643256473355,-0.01301593557286318,0.004699013751670034,0.003403766736089331,0.003950080768949871,-0.031030041981003453,-0.003031735533605695,-0.012323890306294882,-0.00021241794780768597,0.08236776813405666,0.03652525611841817,-0.009433978296411794,-0.003946272059030087
2019-04-05,-0.01610667985541514,-0.03116421696603755,-0.0025438291126050894,-0.007168455138741758,-0.008469391058844922,-0.008543725998846785,-0.006785101570032537,0.004056173142717334,-0.004558354309320278,-0.0012864866209451042,-0.018818078969903285,0.022985191442119746,0.030710374476712765,0.0006602738406462638,-0.00513162499573161,-0.005347630854610319,0.0,-0.06795443101443777,0.006741266493584197,0.019179955117764713,0.005858785593421345
2019-04-08,0.0006282424115486851,0.016778537121992843,-0.004470277027284086,0.015242671701183763,0.009864699061140847,0.004630160709964359,0.003726370530961365,-0.014760760436801967,-0.0008481413227519052,0.008373622920661683,0.015421674167366728,0.024126700202095508,-0.0019086947541395727,-0.001979514500297319,-0.002196994474828795,0.010752678064499088,0.00807025325309807,-0.07615478889293481,-0.056460190780147745,-0.03283590277072268,-0.005267483083991831
2019-04-09,-0.01820678609162274,0.010960223476796482,0.0034959589566998517,0.010470233360015513,0.005464216089622109,-0.008833653509879302,-0.00010924891276131721,-0.013404761562322176,-0.006110989373060982,0.009900880049337868,0.023637308813812208,0.013509730938312092,0.014288769700885107,0.03272729730345092,0.01215780474432071,0.04964542844622866,0.0044241230621602234,-0.01486484424487966,-0.026612927836756617,0.006843829296896864,0.005812417192683883
