Date,RELIANCE_BO,TCS_BO,HDFCBANK_BO,HINDUNILVR_BO,INFY_BO,KOTAKBANK_BO,ICICIBANK_BO,LT_BO,HDFC_BO,SBIN_BO,GOOGL,AAPL,AMZN,MSFT,NVDA,GOOG,NFLX,TSLA,INTC,CSCO,Sensex
2019-01-16,0.030188516438106605,0.027447044991697922,0.009615115623290427,0.013694386282977922,0.036595796567212124,0.0014045803376931953,-0.002276396345464171,0.0052849149709228715,0.010917621196176341,0.001663923312101856,0.0027610921175773573,0.012216512507844834,0.005505997778829874,0.0035235295616347084,-0.00687254651772129,0.003546430832912062,-0.0091642224953713,0.004703414429845676,-0.009670941745896444,-0.0013632252515668464,8.152736243283165e-05
2019-01-17,0.003983785082066538,0.0031649441272205703,-0.0004950320414495168,-0.009873266051555585,0.013763626206400925,-0.005816274191951076,0.0068447704468230786,0.0011184679975440037,-0.008263094228805334,0.005813954089286755,0.008820535803381269,0.0059379629883618,0.005606434395265758,0.007022087060979398,0.019349782665072812,0.008261077927146587,0.0051224784937888845,0.0036410765019605495,0.00706407274851073,0.00568706795709395,0.0014533917672681085
2019-01-18,-0.00026447404931007057,0.01336821536467947,0.004268912234011157,-0.011243004639830079,-0.00427665283904366,0.012447194573004472,-0.004665428372838343,0.0026815268136104464,0.015144245054955041,-0.017836447746279904,0.007442324535799516,0.006159155972886188,0.0017598946424279838,0.014983091299713536,0.034339328163939475,0.007670415189852564,-0.03989353107532578,-0.1297111611448506,0.01485444086963228,0.018547833495276,0.00034451044936267827
2019-01-21,0.04339562237637029,0.0027967215341420104,0.0010097729692615243,-0.0036568985505152085,-0.0032723970692978277,0.014138101326432562,-0.0038837647936660336,-0.02072586446779101,0.0018959946849275156,-0.007230497911245304,-0.025891847806502666,-0.022446173500616062,-0.03774908655967102,-0.018846965468936383,-0.05199753015210573,-0.025258085851774803,-0.0411088239177172,-0.011050140026936939,-0.018702883732079734,-0.005551833213118584,0.005286328289553666
2019-01-22,0.04357754950393744,0.002841477589635044,0.007202524643570074,0.0026381517538374144,0.016073795926707657,0.024205140101093203,-0.001747829050666616,-0.0030722444500445034,-0.002365477481546252,-0.009654495749699121,0.005358676610586199,0.00404449893734693,0.004809570602366753,0.009746285482126194,0.003495223669816472,0.004717307889665623,-0.009749087809177492,-0.03790309945117787,-0.006836562737620455,0.015185328241980267,-0.0036720647349579583
2019-01-23,0.00020254467777292007,-0.0028596962995630637,-0.005683450315883354,0.0009150771529520263,0.0021542197636523763,0.01917450311297131,-0.006060578268712313,-0.01019623596105479,-0.01033298787883774,-0.007012246610162198,-0.000378089149819294,-0.007926418184565076,0.009091336230296898,-0.004779274856076543,0.05727104766111468,-0.0015526634075561097,0.014534685348301712,0.013630522645296628,0.037964196412247686,0.0032995719746053975,-0.00922417862365732
2019-01-24,-0.007329438429980684,-0.010840104795219574,-0.011525819768435364,0.009029055280275866,-0.01733046743903277,-0.011923176119007506,-0.003658519706254748,0.0001536864649747116,-0.012584475701689635,-0.0130899057745405,0.016153131236493312,0.03313704964433106,0.009450615167288179,0.009133965969007285,0.014635246104484079,0.015913955149475356,0.03483629931570631,0.018970237843449533,-0.05466218354639618,0.01140145615947663,0.002399238059631159
2019-01-25,0.016072503700549357,0.011703707490039239,-0.0037209213043286615,-0.003936041243022603,0.0018455447376490852,-0.006464523856323012,-0.00720785283156089,-0.003382008123509528,0.005823381134383965,0.005061194421903226,-0.019654845587721903,-0.009254551525058496,-0.019562216712664893,-0.019501865959765996,-0.13824542690626318,-0.019166040085528357,-0.0070699133771987555,-0.0022219544588429896,-0.007015323072567359,-0.008238109069099497,-0.004684680873383029
2019-01-28,0.0006824273141408099,0.009096950239105839,-0.003782164345397021,-0.003269347209015616,-0.00354799944081563,-0.002208294045849213,-0.02164384651308615,-0.008522282206092302,0.0043421547932138704,-0.009376708406711565,-0.009075281577053396,-0.010364821384979184,-0.02686994204251958,-0.020365406884170545,-0.046446162398715685,-0.008840523571176484,-0.020139455675004747,0.0036439960027925267,-0.0036396458532079734,0.004590139245156832,-0.010238287985367966
2019-01-29,-0.013360025515649299,0.017143798660964382,-0.0049667437143261495,-0.00704505935696409,-0.0027389481255066794,-0.0031616463054944255,-0.0382245802874549,0.011668220800933105,-0.014664276536894172,-0.012795738469297158,0.02610140536979455,0.06833457750532901,0.04802744720961405,0.03341755064140939,0.043997086079837766,0.026814522307178734,0.03575557915433181,0.038021902704256094,0.021486891780094997,0.0163186712769825,-0.0018004812603698017
2019-01-30,-0.015208117844526692,0.0159840164369498,-0.012214660199651783,0.006233277902520262,-0.0011673360328248172,-0.008087909292895379,0.010045082917581993,-0.017262012782289227,-0.015293003827722473,-0.0030184755405929797,0.025410005506694144,0.007201482969337203,0.02891472167185971,-0.01833059416791527,0.04629165425628301,0.025076697812824067,-0.003405165413137068,-0.005667655087972956,-0.008834738875351689,0.012417009413409286,-3.511975837611203e-05
2019-01-31,-0.013295863713135181,-0.002672485985083406,-0.012414356698718154,-0.012218114827615922,-0.003437186601476072,-0.023542014350553697,0.05289707943127819,0.013457585274564421,-0.01735457779492877,0.024042728345692765,-0.006457090795618403,0.00048067658145800607,-0.05381880772938674,-0.015800193599878942,0.006817669048056363,-0.005034209842005755,0.0010309458130062232,0.01690437546773982,0.0341683055632489,0.0010574522123414365,0.018696769746777697
2019-02-01,0.02703365866716423,0.018580724654717606,0.023910769058249848,0.018582706504273405,0.03414508829454865,0.025992555856098498,-0.0027378662744655946,0.013973552379584309,0.020259831943408635,0.020347821476242034,0.020382245885547823,0.028404890833401142,0.004353581897566405,0.02879936888375534,0.0307468044973771,0.019851468752073664,0.03380900405479248,0.002178046704109926,0.01005527932546757,0.00021109823410836448,0.005867559145601664
2019-02-04,0.0164616989788664,0.008016490089930883,0.005045228479911401,0.019293554304903537,0.009271602114924615,0.0038699731925713188,-0.026767290761757545,0.008527453949254138,0.01938975586611158,-0.030850519350694494,0.009155246838074449,0.017109445498104447,0.015612487224473615,0.013996895370333107,0.005161368933298993,0.01164371696993416,0.012722722341023118,0.027038217137096865,0.016050349227535454,-0.0019005144890557046,0.0031069472355591543
2019-02-05,0.035155844419388016,0.008075879901729754,0.007338832164443199,0.0038413537930392927,-0.0011895988118587608,0.011684385179335122,0.00028202791517539794,-0.013098280975459509,0.008669044308434737,-0.0024621442584547015,-0.02515904645646805,0.00034471615567288616,-0.011182689786027766,-0.011098894486655575,0.02034009552046534,-0.026841389760277834,-0.010173955599972473,-0.012851945460094383,0.004125161838130387,0.004654840373601088,0.0009313220961773006
2019-02-06,-0.0006582465290747574,-0.0013677432933520972,0.003749334745354993,0.010010187635930867,-0.0018527739163926027,0.004949607834700442,-0.006345148309658266,-0.0015682467763317165,0.0,0.003173474496581674,-0.015121677321234706,-0.018939334419137865,-0.015784110453143985,-0.007167642917535022,-0.03647055488916506,-0.01481309136562825,-0.021238567064584934,-0.030609661584522718,-0.01342691224871384,-0.016427867148707143,0.009788452046068707
2019-02-07,0.015151451667335891,0.016386605524637776,0.003830023639612934,0.0040358918691378864,0.0111369460747055,-3.899279694086211e-05,0.018589501275859455,0.004941835324759225,0.004802828146802662,0.013005307384903242,-0.0031919816680952007,0.001174619575602387,-0.016198209157239574,0.00379958197271435,0.005087483434644824,-0.003322127639363126,0.00829687546063873,-0.005560810155770257,-0.007922181808006967,0.010492510686728407,-0.00011198375094645385
2019-02-08,-0.01500176259571162,0.000986541442711264,-0.002802643639121416,0.004566449656070448,0.0009178430261675974,0.0033618262644505847,-0.0004179417584446732,-0.008767595610593815,-0.008528307759955056,-0.0020819893831171,-0.00023586219640436834,-0.005750687584233138,0.0017503863887402549,-0.003974596644018447,-0.011608148672315077,-4.563451836769872e-05,-0.005293886984253593,0.023021597541653227,-0.001432863721040345,0.008264645523107683,-0.011484902846914058
2019-02-11,-0.009959726637492783,-0.008245555638763613,0.0028813230150661617,-0.010615748077622111,-0.004585088894630829,0.00950635716203041,-0.01073177204867859,-0.029188973202488366,-0.0134988114331277,-0.008866510053763044,0.02310098079657852,0.008617081565958307,0.029547382710171766,0.01558198116443199,0.03222940783436479,0.024072854130443355,0.041188180898007465,-0.003292499161602569,0.025425269496594627,0.0065150476195454665,-0.004144016518348503
2019-02-12,-0.018710632944292427,0.0013575220567454416,0.006688302315684291,-0.006630341590729505,0.0023031456148581153,0.007062533650096459,-0.01577907790800881,-0.01287435938951964,0.0020834347540830134,-0.018417824076726763,0.0009311598691612577,-0.004154727062859798,0.001214920135908626,-0.0007483392183494919,0.011311657920083151,-0.0010790568335696804,-0.0227797099181154,-0.011673755836671518,0.00919831019141193,-0.008143750810569839,-0.006633052588737698
2019-02-14,0.0025928811878925817,-0.007213715148073452,-0.003579288283133919,-0.00581604067561603,-0.014705899290660907,-0.004675398512136386,-0.013884818752635697,-0.0010432863619630472,-0.021765956562192046,-0.015725510994881953,0.0005050300547300157,0.003643230355130589,-0.010579272014338836,0.0008427753787731973,0.010792632245278488,0.0013480304432025303,0.020752248737919254,-0.014277820308407851,0.006736787737507077,0.018947654518946422,-0.007672878548753648
2019-02-15,-0.02482683545036468,-0.002925823466994437,-0.009367522643967563,-0.007048009653180309,-0.014125825032079486,-0.007893071882701164,-0.003919362937950477,-0.014020106372580554,-0.0023352053985564725,-0.030319581387840633,-0.00847503319110987,-0.002224848012025271,-0.009059262479477748,0.012347791775879857,0.018184302468838398,-0.00715007047022953,-0.006126972908223949,0.013529981687833148,0.016728967544718643,0.021280776103861587,-0.001875045185747215
2019-02-18,0.014687807270141295,-0.006724896046348072,-0.004099919202517288,-0.005134011422300744,0.0026359058774187982,-0.003570405514150665,-0.0032061075726766974,0.013078635421401641,-0.013649653860780098,-0.015352809870477269,0.006144918908848718,0.002992547834169468,0.012208075244112715,-0.0004621495097094641,-0.004448880053725124,0.00440897008275698,0.01415086272211985,-0.007275592114103224,-0.005033050621703561,0.004450761403083314,-0.0086712349642869
2019-02-19,-0.019099317478514233,-0.0291250537776383,-0.005306894061330003,-0.011703028349114408,-0.0022245312709460174,-0.004362229812664986,-0.010087672735036524,-0.0024131030321207225,-0.00034658702396705987,-0.012169618157066964,-0.005255194037516953,0.006435422577696137,-0.0033668938325457365,-0.005199041968613982,0.012193322462666467,-0.004255520868360785,-0.00555374030462763,-0.010077140160174025,-0.00019446349785312567,-0.000402732392640881,-0.004108124905571886
2019-02-20,-0.0027874143973867227,-0.03392920723830439,-0.002703286775611824,-0.007732703610729197,-0.02019994050175944,-7.823483841351564e-05,0.014178137856888817,0.012497525336270243,-0.012429651192718993,0.010587052377727169,-0.0146173044194442,-0.005638672225365515,-0.0016398893947140447,0.021091884873533306,-0.01753352563816557,-0.015110421069568725,-0.008168715544140226,-0.03744719150082565,0.00038891781856875696,-0.004432825143989683,0.011417893923141298
2019-02-21,0.014798296875078831,0.005039751602428977,0.010675050666297592,-0.002961941022130987,0.020547526204237165,0.010367309741037722,0.005388122798859696,0.015409119805313232,0.010614467161841779,0.017333264277762606,0.011184472491417186,0.011165893392389492,0.0074841032295558385,0.014258473532126503,0.021955527008961973,0.01221550256099424,0.016948168676023334,0.011949336815981981,0.021007727171132196,0.014167154706939522,0.003973845053144576
2019-02-22,0.009802761213604017,-0.0011491309998111765,0.0040823503553373275,0.011536709268276102,-0.009053520449921026,-0.0018586098946055118,0.015063689921212653,0.005607381669237466,0.011064167184316798,0.0018723421903397153,0.0006896492819425948,0.007284297538533657,0.0008825736547322105,0.005587005808403989,-0.0031411441778996796,-0.0008735837588452755,0.0024516959819642636,0.013776227055194656,0.011621092346970618,0.013570303405090023,-0.000748532803886981
2019-02-25,-0.011111524036409026,0.007138216871204195,-0.011110332790454702,0.008097692908649368,0.0,-0.037124662284497956,0.0038527216880741566,-0.002183701686757189,-0.003462639114701793,0.011960502666694461,0.004188509059841916,0.0005739410042502335,0.00208203509820426,0.006900273313855232,-0.010019162475581544,0.005164936310305679,0.0029128013737647063,-0.0030458399535450154,0.0024484045432537904,0.007678671122341996,0.009531205097538464
2019-02-26,-0.0003650427051119509,0.030686887961477005,0.015155688385928068,0.0014706942501550024,0.029385743785041996,0.0001611471946647569,0.010660931088674275,-0.001992997789487694,0.0051987478842172585,-0.002031407473865099,0.0007843519107895158,0.00309781276525789,0.0028660116253622636,-0.0016910316439369133,-0.010757814144980449,0.0008250416386383908,-0.00575391428471328,0.056671041222803975,0.00018785990957348453,0.008010677780941,-0.006618216139688493
2019-02-27,-0.010104366346328275,0.02385385130939688,-0.006169567390632347,-0.001920466659533604,-0.01748575009389275,-0.004431030806556491,-0.020815714449529454,-0.009985082455090777,-0.021795885617649224,-0.014433825813566448,0.003259422647619692,-0.009836215647886282,-0.0007677325817357916,-0.001248062628651514,-0.006376908080260146,0.003467527409729554,-0.0131451734170841,0.016330846005180533,-0.0052592532489199595,0.0034893245926388428,-0.0018980874705595285
2019-02-28,0.0022547239700871913,0.010529756176882676,-0.008837756190080315,-0.017685367739719404,-0.009437852154958737,-0.016143968064428305,-0.006607325287037558,0.014871618330793757,-0.006042502478368905,0.003567492395260885,0.019502007190072,0.010511448856258543,0.019453250691601864,0.004463120183680891,0.014196933214650986,0.01881386455426326,-0.002178159078476516,-0.07843566043230521,0.006419800602290415,-0.006953954310622401,-0.0010580093757581732
2019-03-01,0.007444093413110142,-0.03384053871539838,-0.004518255072795019,-0.002534960789635332,-0.0010208146407845176,-0.002755474349806608,0.008675584380779311,0.009002661837544945,-0.00032563610458158365,0.009354470741581355,0.004266408110971565,0.005029481998954699,0.014619586796095208,-0.002399414585497417,0.0021090046485889857,0.005968498949929346,-0.017575278883274592,-0.03198883658491347,0.012007655339293377,-0.004862848534945119,0.00547480332583139
2019-03-05,-0.003938279731797056,0.003729377384739996,0.0005043991719930752,0.002079349375590178,0.00981000531075793,0.011670606037294196,0.013474766825887663,0.010930939730172451,0.009610370736621077,0.01186284042709862,0.01367234667673678,-0.0018197993083138853,-0.0022050158240090045,-0.0049884618791617985,-0.0016582350433281823,0.01239766654055141,0.009286631633697917,-0.03090829156245878,-0.004820146977914552,0.002736439896380727,0.010501676986374608
2019-03-06,0.008355833377739152,-0.0019079083805332298,0.011664677390542222,-0.006196164944390237,-0.011536179313109574,0.011087499176549942,0.025035418888556205,-0.001528307029390441,0.000591653891411692,0.011357320892300349,-0.0036349560552377813,-0.005754150999960239,-0.013873495481994347,0.00044763776893885776,-0.028558357820076985,-0.0035885459616467053,0.014987292524821116,-0.0010848588017886573,-0.013598973369435052,0.00721264227063223,0.005311443850496644
2019-03-07,0.0215045912896914,0.005810222916647234,-0.0021114372525257163,-0.013803407938550394,-0.0005459095569066985,0.00052418593716963,0.0255277124192832,0.00635203559781683,0.013248743745559732,0.005796110351269146,-0.012095079330795011,-0.011574270011141863,-0.02576471998369667,-0.012169941479473145,-0.018349510923877155,-0.012574933434051583,-0.01949328309444398,0.0012669741182240735,-0.0066101122129382794,-0.007354486489365986,0.0024380408583490887
2019-03-08,0.004985902303620504,0.006051846648527759,0.009319727196222871,0.0017348034823800873,-0.01222348393765893,-0.0030623886947072076,-0.0032293471177895494,0.027605637563674845,-0.0030501035429887358,0.012605799999148681,-0.0007646299450273508,0.00237667430070454,-0.0031673752931026256,0.001087079645325062,0.009245749555060412,-0.000857164096775942,-0.008508224469852332,0.02729675994497449,-0.0022817336501720353,-0.00428935687258758,-0.0014701584010053947
2019-03-11,-0.002559394082246591,0.005369071835785277,0.002332063181392119,-0.0013796169241354628,-0.014794355735063047,0.0006871889170676493,-0.0006748872096004055,-0.009546656424033295,0.0023677625814979564,0.00035575477331062366,0.025470236723727835,0.03464204926859038,0.030737873720530162,0.02099347179127098,0.0697024349476405,0.02927370679420971,0.026487354366077964,0.023861458586003748,0.016578137577435648,0.016643950310945677,0.01043515014988472
2019-03-12,0.027159359191619714,-0.004054749590970963,0.0011515961015187148,0.0077895415014404,-0.0012630565969646845,0.008845555033051067,0.0155343103674348,0.006948824038412127,0.007112909254149313,0.019733220181234135,0.015255295130032431,0.011235436414951616,0.0014844854239022265,0.007001914215330141,0.00856410950650388,0.014832987593668134,-0.007217289315088471,-0.025986510550194408,0.00412362171449443,0.00442970034344814,0.012996094182387452
2019-03-13,0.0221752378336757,-0.0007695084097308902,0.019037096891994842,0.011579428391916613,-0.006674650432891283,0.011010064980321088,0.03272147958195126,0.030757232580236105,0.01826274767780256,-0.00104602215445182,0.0015117958502084416,0.004422075560517769,0.010585118161452245,0.007744796925542419,0.03753382504002478,0.00010057859225898191,0.013865895511105508,0.019762826693860758,0.014933652442172152,0.00843732896831595,0.00576816067304331
2019-03-14,0.012708179208212877,-0.00566453611041251,0.025568941979522197,0.006948839552159081,0.0031828794236461455,-0.0012274779626654242,0.009402378836929293,-0.0074868979286248916,0.00996404369762538,0.02146596227575559,-0.005445931709581742,0.011116902981976207,-0.002714673150861824,0.0007861839009351002,-0.01814735666733236,-0.0065112494760593,-0.006616605817662213,0.0034607328163371864,-0.017105133295816866,0.0028523098154811244,7.201572426085434e-05
2019-03-15,-0.004121075877245417,-0.00627140163902884,-0.0012803459574202147,-0.005039654129996074,-0.0011280998559216604,0.007493638167485939,-0.010080393054124781,0.00043527745305826926,0.0034081697036623115,-0.005125562188010857,-0.0018699703641461562,0.013007824847098615,0.015502120161135613,0.011519311896421636,0.025670514011563172,-0.0009194142751244305,0.007357405041447329,-0.05011042604829263,0.0166544868961358,0.008721823397470851,0.007136285737816328
2019-03-18,-0.013868184499924885,0.02594795989027321,0.012706691580746332,-0.022275307655241217,0.014823209376704671,0.043132668534568985,0.020108260455488747,0.01308625517888351,0.009781107360698815,0.022497055636135688,-0.001470179149440809,0.010208662903267607,0.017397066258948213,0.014321505428369408,-0.005064410654767371,-0.00016882497687287223,0.005477815064282909,-0.021566273770704303,-0.00423353720478048,0.0058270560928521675,0.0018606512731469405
2019-03-19,0.018902227675287042,-0.009263825373539203,0.004419250220178306,-0.0007064593004272313,-0.01265906857000565,0.013280015510907628,0.005306947663794803,-0.013239273896586301,-0.006575625623289616,0.002519359713945901,0.011703325910098483,-0.00792458422592568,0.011307873960989534,0.0006804611103887748,0.040011817095798596,0.01231992639250823,-0.012821933828983778,-0.007495627621330492,0.0012939528191877603,-0.0037373896183252597,0.007045490014804701
2019-03-20,0.020517890435579167,0.0016820845764609071,0.00276373313847067,0.0012666100612790387,0.016555046715474253,0.003946610116339233,0.0008798869499335726,-0.016027836074457902,0.001960301262831754,0.014407696446839369,0.019934097605185164,0.00873828127024745,0.02010391063581385,-0.001105269395985209,-0.007455545325219859,0.0209534219696903,0.04582195913189491,0.02291845522943481,-0.006461242403254186,-0.0009380398996736705,0.000606859878905075
2019-03-22,0.0002545413382191164,-0.004543923858397636,0.013890672033851414,-0.006119127803278168,0.0235620487779038,0.0020027687679780026,-0.012934815387345977,0.011866537245233344,0.00980766743569772,0.002312200621862104,0.007909144741765628,0.03683047569500286,0.012235166707998735,0.022974931419461386,0.05470197589282333,0.006184760534619249,0.007062507030177301,0.0015350810461096653,0.015236210466158528,0.01276762030795986,-0.0057869088943450775
2019-03-25,-0.024352933715509617,-0.0053831938393263945,-0.010590526630761321,-0.006304682147717844,0.004942486275490543,-0.012214116237528105,-0.003562298159212607,0.015405894945430987,-0.0014090477028338988,-0.01763064973959705,-0.023039644670542647,-0.020708440048135768,-0.029951683771010984,-0.026368327688331195,-0.03501165292855768,-0.02114422829182505,-0.04461848140743163,-0.03463255713040714,-0.02525639048563555,-0.022246888128682918,-0.009320132567189443
2019-03-26,-0.01255501522216751,-0.008854452175312555,0.0031430169315191936,-0.00330642589459762,-0.008556304677322157,-0.019184682375453566,-0.02068443288660904,-0.012051605723361947,-0.019452231793167574,-0.014424718129024794,-0.008504123151878429,-0.012090809580990403,0.005377413721055602,0.005211567067981315,-0.020957788685425305,-0.010369141172591356,0.014459436246911928,-0.015536892576059724,-0.009012442843032598,-0.00018982079065454904,0.011227512198730416
2019-03-27,0.031616719432280505,-0.0025668425787388482,0.012357482132580921,0.006395667683742223,-0.012299500531571361,0.026016148991629073,0.02750978557610595,-0.003703169728717315,-5.1377929290996605e-05,0.03233497159705201,-0.006297063666239611,-0.010331897869310103,0.0053544138654035844,0.002124678541059577,0.01778125175974221,-0.007024350750053254,-0.017093109733868017,0.028223624718877183,0.012504632270600169,0.009482401450624067,-0.0026294084045643817
2019-03-28,-0.012471196688990882,-0.006862507309192578,-0.004328553628155318,-0.0021678690339975715,0.0031647430314527547,-0.00685099918825427,-0.0019033814929986237,-0.0031338627020329746,-0.012951983264468891,0.015661033771216415,-0.009942501896864853,0.008994090632811425,-0.01012467867973188,-0.00966813661225685,-0.0020918654108179613,-0.009792136317450129,-0.018334878131883725,0.026365922874079573,-0.005239490125086843,-0.0016906593054193397,0.010826348694127352
2019-04-01,0.007740174617844264,0.016385582814578692,0.00015212311043133475,0.0025297192013900016,0.01296211659338975,0.003749045918640004,0.017035447853697372,0.01188040325959272,0.013850963672220828,0.033598497724955045,-0.004872667589914892,0.0013262306129178114,0.00437213503435796,0.0013699032764016295,0.004249337523397179,-0.0038618516491177868,0.0035090422263037713,0.013790332193247767,-0.0009404546030777894,0.00413986084560336,0.008461441486286914
2019-04-02,0.02278488191684236,0.015421555810402943,0.004129455216969946,0.0033841979982893733,0.02322277085002966,-0.000298796140123736,-0.003125036998769648,0.02051938126173436,0.004211451131317823,0.013818990280588084,0.003941119584889963,0.006517806533226755,0.004133266392968293,0.008637707003789519,0.013032520805768444,0.004125001175269816,0.005499033551178645,0.004450491478388718,0.011109189599839642,0.011806698222081469,0.004753497543361407
2019-04-03,-0.0022277472945188004,0.023728578526528654,-0.005865707036197376,-0.0020710282057566642,0.0019188585353839827,0.0004109674881693781,-0.003260121237262492,-0.0019469574664676692,0.019051317587678085,0.017812917765085645,0.018769804974583693,0.006791348421732568,0.018778657625842854,0.009157203786364088,0.015147916621393254,0.01800035360345542,0.02916758460762381,0.03330240519756211,0.01508347073572569,0.018336696903024308,-0.004596588568967608
2019-04-04,-0.010551311349834447,0.00036064640091670874,-0.0005442029110178659,-0.008686629335835305,-0.004028572334179414,-0.000186726665124759,-0.012706044892095925,-0.021139162984425308,0.010163095313831194,-0.024045041617419716,0.005471302403884826,0.014536525182694993,-0.00011581671050930886,0.0014283639197021358,0.003949996489772456,0.005073573198860704,0.002071097076854045,-0.01141164041935272,-0.002751649718325533,0.0056383210745512,-0.004948986404781142
2019-04-05,-0.01506777507067647,-0.03170277259705989,-0.0047707428008777475,-0.002302840763484859,-0.007691804022980753,-0.010832534535815785,-0.009938870546678524,-0.007935426385030642,0.014159722847005174,0.003274637716945694,0.004371488490723552,0.006855077759584827,0.003704629310371743,0.006544120711933665,0.030710461002359413,0.004523146809135792,0.005520501393881272,0.020743017324461155,0.020603341354159532,0.006149425458099378,0.004588678022894976
2019-04-08,0.001478150559232727,0.0184430812099996,0.007639099389477488,-0.004976032516342044,0.010691674700509246,0.008156730505213705,0.005148114148147531,0.0033603530718855357,0.007446388735397269,-0.014609875306318632,0.007135705882341803,0.0017403775377868858,-0.001010631789435723,-0.005084520390495895,-0.0019085318614786573,0.007529497062393364,-0.00505745805865454,-0.08234816239503528,0.007931007985457317,-0.002532601407403301,-0.004160832170454709
2019-04-09,-0.018965356531982724,0.008920536671831458,-0.005582816879679764,0.0032235718942354996,0.014413244350333088,0.005693471098788594,-0.008578836734501327,-0.0005825459092442253,-0.0013615644499170854,-0.013249271355338932,-0.006560359619171563,0.006694279659060776,0.0101271962833136,0.00444031536641476,0.014288685766828069,-0.0064609354906121075,-0.006496723433497942,0.02681314318395822,-0.005722725964188435,0.0012695558850612798,0.006167550994535809
